區域,鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年月,交易年,交易月,交易日,交易西曆,交易屋齡(years),交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建築完成年,建築完成月,建築完成日,建築完成西曆,today,屋齡,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,每平方公尺單價,車位類別,車位,車位移轉總面積平方公尺,車位總價元
新北市,樹林區,房地(土地+建物),新北市樹林區大慶街51~100號,21.8,,10204,2013,4,1,2013/4/1,29.99,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711106,1982,11,6,1982/11/6,2015/9/18,32.42,72.69,2,1,1,有,無,2800000,38520,,無,0,0
新北市,汐止區,房地(土地+建物),新北市汐止區福德二路54巷2弄1~50號,27.1,住,10204,2013,4,1,2013/4/1,29.94,土地2建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711124,1982,11,24,1982/11/24,2015/9/18,32.37,82.59,3,2,2,有,無,6500000,78702,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區自立街51~100號,34.18,住,10204,2013,4,1,2013/4/1,29.92,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711130,1982,11,30,1982/11/30,2015/9/18,32.35,110.61,3,2,1,有,無,12100000,109393,,無,0,0
新北市,汐止區,房地(土地+建物),新北市汐止區水源路一段291巷13弄1~50號,27.46,住,10204,2013,4,1,2013/4/1,29.88,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711213,1982,12,13,1982/12/13,2015/9/18,32.32,96.99,2,2,2,有,無,7900000,81452,,無,0,0
新北市,永和區,房地(土地+建物),新北市永和區和平街1~50號,20.33,住,10204,2013,4,1,2013/4/1,29.87,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,711220,1982,12,20,1982/12/20,2015/9/18,32.3,71.27,1,1,1,有,無,12350000,173285,,無,0,0
新北市,板橋區,房地(土地+建物),新北市板橋區陽明街251~300號,7.33,商,10204,2013,4,1,2013/4/1,,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,,,,81.41,2,2,1,有,無,10500000,128977,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區如意街1~50號,26.33,其他,10204,2013,4,1,2013/4/1,29.81,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720110,1983,1,10,1983/1/10,2015/9/18,32.24,94.06,3,2,1,有,無,5200000,55284,,無,0,0
新北市,樹林區,房地(土地+建物),新北市樹林區大慶街1~50號,27.2,,10204,2013,4,1,2013/4/1,29.78,土地2建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720120,1983,1,20,1983/1/20,2015/9/18,32.21,84.78,2,1,1,有,無,3000000,35386,,無,0,0
新北市,板橋區,房地(土地+建物),新北市板橋區光正街45巷2弄1~50號,16.6,住,10204,2013,4,1,2013/4/1,29.77,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720125,1983,1,25,1983/1/25,2015/9/18,32.2,72.52,3,2,1,有,無,10800000,148924,,無,0,0
新北市,淡水區,房地(土地+建物)+車位,新北市淡水區樹梅坑1~50號,15.82,,10204,2013,4,1,2013/4/1,29.76,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720129,1983,1,29,1983/1/29,2015/9/18,32.19,112.65,1,2,2,有,有,6750000,59920,坡道平面,有,0,0
新北市,汐止區,房地(土地+建物),新北市汐止區汐萬路三段199巷32弄1~50號,144,,10204,2013,4,1,2013/4/1,29.74,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,720205,1983,2,5,1983/2/5,2015/9/18,32.17,105.48,3,2,2,有,無,7260000,68828,,無,0,0
新北市,樹林區,房地(土地+建物),新北市樹林區育英街165巷1~50號,29.6,住,10204,2013,4,1,2013/4/1,29.74,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720206,1983,2,6,1983/2/6,2015/9/18,32.17,91.52,3,2,1,有,無,5200000,56818,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區如意街3巷1~50號,24.68,其他,10204,2013,4,1,2013/4/1,29.73,土地2建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720208,1983,2,8,1983/2/8,2015/9/18,32.16,82.55,3,2,1,有,無,5850000,70866,,無,0,0
新北市,汐止區,房地(土地+建物),新北市汐止區康寧街753巷10弄1~50號,16.92,其他,10204,2013,4,1,2013/4/1,29.62,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720321,1983,3,21,1983/3/21,2015/9/18,32.05,87.75,2,2,1,有,有,5600000,63818,,無,0,0
新北市,土城區,房地(土地+建物),新北市土城區永豐路1~50號,23.92,住,10204,2013,4,1,2013/4/1,29.61,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720325,1983,3,25,1983/3/25,2015/9/18,32.04,77.56,2,2,1,有,無,5880000,75812,,無,0,0
新北市,汐止區,房地(土地+建物),新北市汐止區康寧街753巷1~50號,37.71,住,10204,2013,4,1,2013/4/1,29.56,土地2建物1車位0,六層,12,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720413,1983,4,13,1983/4/13,2015/9/18,31.99,162.46,4,2,2,有,無,9500000,58476,,無,0,0
新北市,中和區,房地(土地+建物),新北市中和區新生街30巷1~50號,15.43,住,10204,2013,4,1,2013/4/1,29.53,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720421,1983,4,21,1983/4/21,2015/9/18,31.96,65.84,2,2,1,有,無,6000000,91130,,無,0,0
新北市,永和區,房地(土地+建物),新北市永和區福和路237巷1~50號,29.9,住,10204,2013,4,1,2013/4/1,29.49,土地2建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720506,1983,5,6,1983/5/6,2015/9/18,31.92,99.63,3,2,2,有,有,15500000,155576,,無,0,0
新北市,土城區,房地(土地+建物),新北市土城區金城路二段245巷1~50號,22.99,住,10204,2013,4,1,2013/4/1,29.46,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720519,1983,5,19,1983/5/19,2015/9/18,31.89,89.79,3,2,2,有,無,8450000,94108,,無,0,0
新北市,土城區,房地(土地+建物),新北市土城區青雲路281巷1~50號,18.96,住,10204,2013,4,1,2013/4/1,29.45,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720520,1983,5,20,1983/5/20,2015/9/18,31.88,72.8,0,0,0,無,無,6500000,89286,,無,0,0
新北市,板橋區,房地(土地+建物),新北市板橋區館前東路51~100號,11.47,商,10204,2013,4,1,2013/4/1,29.45,土地2建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720521,1983,5,21,1983/5/21,2015/9/18,31.88,104.68,3,2,2,有,有,12960000,123806,,無,0,0
新北市,蘆洲區,房地(土地+建物),新北市蘆洲區民族路426巷51~100號,24.84,住,10204,2013,4,1,2013/4/1,29.44,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720527,1983,5,27,1983/5/27,2015/9/18,31.87,86.16,3,2,2,有,無,6800000,78923,,無,0,0
新北市,三重區,房地(土地+建物),新北市三重區三和路三段1~50號,29.39,住,10204,2013,4,1,2013/4/1,29.42,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720603,1983,6,3,1983/6/3,2015/9/18,31.85,109.96,4,2,1,有,無,10050000,91397,,無,0,0
新北市,板橋區,房地(土地+建物),新北市板橋區忠孝路48巷5弄1~50號,28.05,住,10204,2013,4,1,2013/4/1,29.42,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720604,1983,6,4,1983/6/4,2015/9/18,31.85,112.11,3,2,2,有,無,10560000,94193,,無,0,0
新北市,林口區,房地(土地+建物),新北市林口區中正路51~100號,18.5,住,10204,2013,4,1,2013/4/1,29.42,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720604,1983,6,4,1983/6/4,2015/9/18,31.85,71.73,3,1,1,有,無,3200000,44612,,無,0,0
新北市,三重區,房地(土地+建物),新北市三重區頂崁街192巷1~50號,24.8,住,10204,2013,4,1,2013/4/1,29.41,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720608,1983,6,8,1983/6/8,2015/9/18,31.84,95.09,3,2,1,有,無,7300000,76769,,無,0,0
新北市,蘆洲區,房地(土地+建物),新北市蘆洲區仁愛街51~100號,25.58,住,10204,2013,4,1,2013/4/1,29.28,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720725,1983,7,25,1983/7/25,2015/9/18,31.71,107.36,3,2,1,有,無,9000000,83830,,無,0,0
新北市,土城區,房地(土地+建物),新北市土城區金城路三段51~100號,24.72,住,10204,2013,4,1,2013/4/1,29.25,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720806,1983,8,6,1983/8/6,2015/9/18,31.68,89.28,2,1,1,有,有,7900000,88486,,無,0,0
新北市,三重區,房地(土地+建物),新北市三重區頂崁街201~250號,20.4,住,10204,2013,4,1,2013/4/1,29.24,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720808,1983,8,8,1983/8/8,2015/9/18,31.67,96.95,2,1,1,有,無,6000000,61888,,無,0,0
新北市,新莊區,房地(土地+建物),新北市新莊區昌盛街51~100號,20.94,住,10204,2013,4,1,2013/4/1,29.13,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720919,1983,9,19,1983/9/19,2015/9/18,31.56,100.93,3,2,1,有,無,9380000,92936,,無,0,0
新北市,蘆洲區,房地(土地+建物),新北市蘆洲區三民路201~250號,17.45,住,10204,2013,4,1,2013/4/1,29.05,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721019,1983,10,19,1983/10/19,2015/9/18,31.48,73.21,2,2,1,有,無,6300000,86054,,無,0,0
新北市,土城區,房地(土地+建物),新北市土城區延吉街296巷1弄1~50號,21.01,住,10204,2013,4,1,2013/4/1,28.91,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721209,1983,12,9,1983/12/9,2015/9/18,31.34,81.86,2,2,1,有,無,7450000,91009,,無,0,0
新北市,樹林區,房地(土地+建物),新北市樹林區太順街62巷1弄1~50號,21.64,住,10204,2013,4,1,2013/4/1,28.91,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721209,1983,12,9,1983/12/9,2015/9/18,31.34,80.66,3,2,1,有,無,4200000,52070,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區富貴街9巷1~50號,31.11,其他,10204,2013,4,1,2013/4/1,28.78,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730127,1984,1,27,1984/1/27,2015/9/18,31.21,108.64,3,2,2,有,有,6500000,59831,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區民族路51~100號,28.79,住,10204,2013,4,1,2013/4/1,28.58,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730411,1984,4,11,1984/4/11,2015/9/18,31.01,109.33,3,2,2,有,無,11900000,108845,,無,0,0
新北市,五股區,房地(土地+建物),新北市五股區民義路一段101~150號,36.2,住,10204,2013,4,1,2013/4/1,28.55,土地2建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730420,1984,4,20,1984/4/20,2015/9/18,30.98,121.97,3,2,2,有,無,5680000,46569,,無,0,0
新北市,樹林區,房地(土地+建物),新北市樹林區太順街62巷3弄1~50號,23.71,住,10204,2013,4,1,2013/4/1,28.54,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730424,1984,4,24,1984/4/24,2015/9/18,30.97,90.02,2,2,2,有,無,5000000,55543,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區富貴街20巷1~50號,24.86,其他,10204,2013,4,1,2013/4/1,28.52,土地2建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730503,1984,5,3,1984/5/3,2015/9/18,30.95,77.49,3,2,1,有,有,4800000,61943,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區寶慶街32巷5弄1~50號,37.51,住,10204,2013,4,1,2013/4/1,,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,,,,,,,74.05,2,0,1,有,無,9820000,132613,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區寶慶街32巷5弄1~50號,48.55,住,10204,2013,4,1,2013/4/1,,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,,,,,,,81.78,2,0,1,有,無,10830000,132428,,無,0,0
新北市,林口區,房地(土地+建物),新北市林口區麗園二街12巷1~50號,23.17,住,10204,2013,4,1,2013/4/1,28.47,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,730518,1984,5,18,1984/5/18,2015/9/18,30.9,92.27,3,1,1,有,有,4120000,44652,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區中興路三段201~250號,23.93,住,10204,2013,4,1,2013/4/1,28.47,土地2建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730521,1984,5,21,1984/5/21,2015/9/18,30.9,104.53,7,2,3,有,無,14800000,141586,,無,0,0
新北市,三重區,房地(土地+建物),新北市三重區中正北路176巷5弄1~50號,29.62,住,10204,2013,4,1,2013/4/1,28.38,土地5建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730622,1984,6,22,1984/6/22,2015/9/18,30.81,100.46,3,2,1,有,無,7100000,70675,,無,0,0
新北市,板橋區,房地(土地+建物),新北市板橋區新生街89巷1~50號,23.44,住,10204,2013,4,1,2013/4/1,28.37,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730625,1984,6,25,1984/6/25,2015/9/18,30.8,86.69,3,1,1,有,無,8000000,92283,,無,0,0
新北市,蘆洲區,房地(土地+建物),新北市蘆洲區仁愛街101巷1~50號,20.18,住,10204,2013,4,1,2013/4/1,28.33,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730711,1984,7,11,1984/7/11,2015/9/18,30.76,76.52,3,2,1,有,無,6000000,78411,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區中正路54巷1~50號,68.83,住,10204,2013,4,1,2013/4/1,28.31,土地3建物1車位0,五層,5,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,730717,1984,7,17,1984/7/17,2015/9/18,30.74,237.48,12,0,12,有,無,28000000,117905,,無,0,0
新北市,土城區,房地(土地+建物),新北市土城區清水路278巷1~50號,17.88,住,10204,2013,4,1,2013/4/1,28.3,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730720,1984,7,20,1984/7/20,2015/9/18,30.73,74.59,3,2,1,有,無,4850000,65022,,無,0,0
新北市,土城區,房地(土地+建物),新北市土城區清水路278巷10弄1~50號,30.44,住,10204,2013,4,1,2013/4/1,28.3,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730720,1984,7,20,1984/7/20,2015/9/18,30.73,85.96,3,2,2,有,無,5700000,66310,,無,0,0
新北市,新莊區,房地(土地+建物),新北市新莊區中正路694巷1~50號,27.19,住,10204,2013,4,1,2013/4/1,28.23,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730818,1984,8,18,1984/8/18,2015/9/18,30.66,92.59,3,2,2,有,無,6200000,66962,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區富貴街21巷1~50號,42.79,其他,10204,2013,4,1,2013/4/1,28.22,土地1建物1車位0,一層，地下一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730820,1984,8,20,1984/8/20,2015/9/18,30.65,172.72,5,2,3,有,無,9500000,55002,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區安康路三段359巷10弄1~50號,40.33,其他,10204,2013,4,1,2013/4/1,28.2,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730829,1984,8,29,1984/8/29,2015/9/18,30.63,93.4,3,2,1,有,無,4150000,44433,,無,0,0
新北市,中和區,房地(土地+建物),新北市中和區忠孝街51~100號,26.4,住,10204,2013,4,1,2013/4/1,28.18,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730906,1984,9,6,1984/9/6,2015/9/18,30.61,88.74,3,2,1,有,無,7500000,84517,,無,0,0
新北市,樹林區,房地(土地+建物),新北市樹林區保安街一段16巷1~50號,22.53,住,10204,2013,4,1,2013/4/1,28.14,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730920,1984,9,20,1984/9/20,2015/9/18,30.57,106.33,3,2,2,有,無,7000000,65833,,無,0,0
新北市,三重區,房地(土地+建物),新北市三重區分子尾街1~50號,35.8,住,10204,2013,4,1,2013/4/1,28.03,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731101,1984,11,1,1984/11/1,2015/9/18,30.46,108.12,3,2,2,有,無,8300000,76767,,無,0,0
新北市,汐止區,房地(土地+建物),新北市汐止區明峰街298巷1~50號,26.33,住,10204,2013,4,1,2013/4/1,27.92,土地2建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731210,1984,12,10,1984/12/10,2015/9/18,30.35,87.66,3,2,1,有,無,6100000,69587,,無,0,0
新北市,蘆洲區,房地(土地+建物),新北市蘆洲區中正路185巷23弄1~50號,25.86,住,10204,2013,4,1,2013/4/1,27.91,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731215,1984,12,15,1984/12/15,2015/9/18,30.34,86.31,3,2,2,有,無,6900000,79944,,無,0,0
新北市,三重區,房地(土地+建物),新北市三重區龍濱路201~250號,10.13,住,10204,2013,4,1,2013/4/1,27.89,土地1建物1車位0,一層，騎樓,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,731220,1984,12,20,1984/12/20,2015/9/18,30.32,31.88,0,1,1,有,無,6500000,203890,,無,0,0
新北市,三重區,房地(土地+建物),新北市三重區龍濱路201~250號,10.13,住,10204,2013,4,1,2013/4/1,27.89,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731220,1984,12,20,1984/12/20,2015/9/18,30.32,31.88,0,1,1,有,無,3300000,103513,,無,0,0
新北市,三重區,房地(土地+建物),新北市三重區龍濱路201~250號,10.13,住,10204,2013,4,1,2013/4/1,27.89,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731220,1984,12,20,1984/12/20,2015/9/18,30.32,31.88,0,1,1,有,無,3800000,119197,,無,0,0
新北市,板橋區,房地(土地+建物),新北市板橋區南雅西路二段51~100號,27,住,10204,2013,4,1,2013/4/1,27.85,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740104,1985,1,4,1985/1/4,2015/9/18,30.28,125.63,3,2,2,有,無,10800000,85967,,無,0,0
新北市,板橋區,房地(土地+建物),新北市板橋區中正路1巷1~50號,53.51,住,10204,2013,4,1,2013/4/1,27.84,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740111,1985,1,11,1985/1/11,2015/9/18,30.27,181.1,12,3,3,有,無,21400000,118167,,無,0,0
新北市,中和區,房地(土地+建物),新北市中和區民利街100巷1~50號,20.08,住,10204,2013,4,1,2013/4/1,27.82,土地2建物1車位0,,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740118,1985,1,18,1985/1/18,2015/9/18,30.25,84.18,3,1,1,有,無,6500000,77215,,無,0,0
新北市,中和區,房地(土地+建物),新北市中和區圓通路265巷1~50號,41.04,住,10204,2013,4,1,2013/4/1,27.81,土地1建物1車位0,,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740122,1985,1,22,1985/1/22,2015/9/18,30.24,117.59,4,2,2,有,無,4200000,35717,,無,0,0
新北市,中和區,房地(土地+建物),新北市中和區景平路351~400號,24.63,其他,10204,2013,4,1,2013/4/1,27.79,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740128,1985,1,28,1985/1/28,2015/9/18,30.22,99.89,7,0,7,有,無,11800000,118130,,無,0,0
新北市,蘆洲區,房地(土地+建物),新北市蘆洲區三民路203巷1~50號,26.91,住,10204,2013,4,1,2013/4/1,27.79,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740128,1985,1,28,1985/1/28,2015/9/18,30.22,77.24,3,2,2,有,無,6700000,86743,,無,0,0
新北市,新店區,房地(土地+建物),新北市新店區建國路101~150號,19.05,其他,10204,2013,4,1,2013/4/1,27.75,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740211,1985,2,11,1985/2/11,2015/9/18,30.18,94.25,3,2,2,有,無,12380000,131353,,無,0,0
新北市,中和區,房地(土地+建物),新北市中和區景平路753巷1~50號,21.24,商,10204,2013,4,1,2013/4/1,27.7,土地2建物1車位0,,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,740301,1985,3,1,1985/3/1,2015/9/18,30.13,78.91,2,1,1,有,無,8000000,101381,,無,0,0
